Vulnerability ID,Severity,Package name,Package version,Package type,Package path,Image,OS Name,CVSS version,CVSS score,CVSS vector,Vuln link,Vuln Publish date,Vuln Fix date,Fix version,Public Exploit,K8S cluster name,K8S namespace name,K8S workload type,K8S workload name,K8S container name,Image ID,K8S POD count,Package suggested fix
CVE-2019-14250,Low,libgcc,8.5.0,os,,quay.io/sysdig/host-analyzer:0.1.11,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2019-14250,2019-06-18,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-analyzer,sha256:8bb8e60783ded86a798d7d10b3634ba6f2d0201c10389d4927a3439110fcc3c1,6,
CVE-2018-19211,Low,ncurses-base,6.1,os,,quay.io/sysdig/host-analyzer:0.1.11,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-analyzer,sha256:8bb8e60783ded86a798d7d10b3634ba6f2d0201c10389d4927a3439110fcc3c1,6,
CVE-2018-19211,Low,ncurses-libs,6.1,os,,quay.io/sysdig/host-analyzer:0.1.11,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-analyzer,sha256:8bb8e60783ded86a798d7d10b3634ba6f2d0201c10389d4927a3439110fcc3c1,6,
CVE-2018-19217,Low,ncurses-base,6.1,os,,quay.io/sysdig/host-analyzer:0.1.11,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-analyzer,sha256:8bb8e60783ded86a798d7d10b3634ba6f2d0201c10389d4927a3439110fcc3c1,6,
CVE-2018-19217,Low,ncurses-libs,6.1,os,,quay.io/sysdig/host-analyzer:0.1.11,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-analyzer,sha256:8bb8e60783ded86a798d7d10b3634ba6f2d0201c10389d4927a3439110fcc3c1,6,
CVE-2022-27943,Low,libgcc,8.5.0,os,,quay.io/sysdig/host-analyzer:0.1.11,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2022-27943,2022-03-23,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-analyzer,sha256:8bb8e60783ded86a798d7d10b3634ba6f2d0201c10389d4927a3439110fcc3c1,6,
CVE-2018-20657,Low,libgcc,8.5.0,os,,quay.io/sysdig/host-analyzer:0.1.11,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2018-20657,2018-12-18,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-analyzer,sha256:8bb8e60783ded86a798d7d10b3634ba6f2d0201c10389d4927a3439110fcc3c1,6,
CVE-2022-3715,Medium,bash,4.4.20,os,,quay.io/sysdig/vuln-host-scanner:0.1.0,redhat 8.6,3.1,5.5,AV:L/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:H,https://access.redhat.com/security/cve/CVE-2022-3715,2022-10-27,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-scanner,sha256:500840e99041c9ea5a53ca9c1a62a76746c8ebdd704d11b2ce83d90d77aaf9fe,6,
CVE-2021-39537,Medium,ncurses-base,6.1,os,,quay.io/sysdig/vuln-host-scanner:0.1.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-scanner,sha256:500840e99041c9ea5a53ca9c1a62a76746c8ebdd704d11b2ce83d90d77aaf9fe,6,
CVE-2021-39537,Medium,ncurses-libs,6.1,os,,quay.io/sysdig/vuln-host-scanner:0.1.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-scanner,sha256:500840e99041c9ea5a53ca9c1a62a76746c8ebdd704d11b2ce83d90d77aaf9fe,6,
CVE-2021-42694,Medium,libgcc,8.5.0,os,,quay.io/sysdig/vuln-host-scanner:0.1.0,redhat 8.6,3.1,8.5,AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-42694,2021-11-01,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-scanner,sha256:500840e99041c9ea5a53ca9c1a62a76746c8ebdd704d11b2ce83d90d77aaf9fe,6,
CVE-2019-14250,Low,libgcc,8.5.0,os,,quay.io/sysdig/vuln-host-scanner:0.1.0,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2019-14250,2019-06-18,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-scanner,sha256:500840e99041c9ea5a53ca9c1a62a76746c8ebdd704d11b2ce83d90d77aaf9fe,6,
CVE-2018-19211,Low,ncurses-base,6.1,os,,quay.io/sysdig/vuln-host-scanner:0.1.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-scanner,sha256:500840e99041c9ea5a53ca9c1a62a76746c8ebdd704d11b2ce83d90d77aaf9fe,6,
CVE-2018-19211,Low,ncurses-libs,6.1,os,,quay.io/sysdig/vuln-host-scanner:0.1.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-scanner,sha256:500840e99041c9ea5a53ca9c1a62a76746c8ebdd704d11b2ce83d90d77aaf9fe,6,
CVE-2018-19217,Low,ncurses-base,6.1,os,,quay.io/sysdig/vuln-host-scanner:0.1.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-scanner,sha256:500840e99041c9ea5a53ca9c1a62a76746c8ebdd704d11b2ce83d90d77aaf9fe,6,
CVE-2018-19217,Low,ncurses-libs,6.1,os,,quay.io/sysdig/vuln-host-scanner:0.1.0,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-scanner,sha256:500840e99041c9ea5a53ca9c1a62a76746c8ebdd704d11b2ce83d90d77aaf9fe,6,
CVE-2022-27943,Low,libgcc,8.5.0,os,,quay.io/sysdig/vuln-host-scanner:0.1.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2022-27943,2022-03-23,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-scanner,sha256:500840e99041c9ea5a53ca9c1a62a76746c8ebdd704d11b2ce83d90d77aaf9fe,6,
CVE-2018-20657,Low,libgcc,8.5.0,os,,quay.io/sysdig/vuln-host-scanner:0.1.0,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2018-20657,2018-12-18,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-host-scanner,sha256:500840e99041c9ea5a53ca9c1a62a76746c8ebdd704d11b2ce83d90d77aaf9fe,6,
CVE-2022-3715,Medium,bash,4.4.20,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.10,redhat 8.6,3.1,5.5,AV:L/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:H,https://access.redhat.com/security/cve/CVE-2022-3715,2022-10-27,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:0167cec98ff724958c6dbfe4f9fd2e69e169dabda7b58d874585b5dadadb8489,6,
CVE-2022-3715,Medium,bash,4.4.20,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.13,redhat 8.6,3.1,5.5,AV:L/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:H,https://access.redhat.com/security/cve/CVE-2022-3715,2022-10-27,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:5b06901750b066967291f92b00170c6ab988aab2d1cf063e7d14f1e6688da7a6,6,
CVE-2021-39537,Medium,ncurses-base,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.10,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:0167cec98ff724958c6dbfe4f9fd2e69e169dabda7b58d874585b5dadadb8489,6,
CVE-2021-39537,Medium,ncurses-base,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.13,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:5b06901750b066967291f92b00170c6ab988aab2d1cf063e7d14f1e6688da7a6,6,
CVE-2021-39537,Medium,ncurses-libs,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.10,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:0167cec98ff724958c6dbfe4f9fd2e69e169dabda7b58d874585b5dadadb8489,6,
CVE-2021-39537,Medium,ncurses-libs,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.13,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:5b06901750b066967291f92b00170c6ab988aab2d1cf063e7d14f1e6688da7a6,6,
CVE-2021-42694,Medium,libgcc,8.5.0,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.10,redhat 8.6,3.1,8.5,AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-42694,2021-11-01,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:0167cec98ff724958c6dbfe4f9fd2e69e169dabda7b58d874585b5dadadb8489,6,
CVE-2021-42694,Medium,libgcc,8.5.0,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.13,redhat 8.6,3.1,8.5,AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-42694,2021-11-01,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:5b06901750b066967291f92b00170c6ab988aab2d1cf063e7d14f1e6688da7a6,6,
CVE-2019-14250,Low,libgcc,8.5.0,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.10,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2019-14250,2019-06-18,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:0167cec98ff724958c6dbfe4f9fd2e69e169dabda7b58d874585b5dadadb8489,6,
CVE-2019-14250,Low,libgcc,8.5.0,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.13,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2019-14250,2019-06-18,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:5b06901750b066967291f92b00170c6ab988aab2d1cf063e7d14f1e6688da7a6,6,
CVE-2018-19211,Low,ncurses-base,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.10,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:0167cec98ff724958c6dbfe4f9fd2e69e169dabda7b58d874585b5dadadb8489,6,
CVE-2018-19211,Low,ncurses-base,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.13,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:5b06901750b066967291f92b00170c6ab988aab2d1cf063e7d14f1e6688da7a6,6,
CVE-2018-19211,Low,ncurses-libs,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.10,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:0167cec98ff724958c6dbfe4f9fd2e69e169dabda7b58d874585b5dadadb8489,6,
CVE-2018-19211,Low,ncurses-libs,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.13,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19211,2018-04-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:5b06901750b066967291f92b00170c6ab988aab2d1cf063e7d14f1e6688da7a6,6,
CVE-2018-19217,Low,ncurses-base,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.10,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:0167cec98ff724958c6dbfe4f9fd2e69e169dabda7b58d874585b5dadadb8489,6,
CVE-2018-19217,Low,ncurses-base,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.13,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:5b06901750b066967291f92b00170c6ab988aab2d1cf063e7d14f1e6688da7a6,6,
CVE-2018-19217,Low,ncurses-libs,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.10,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:0167cec98ff724958c6dbfe4f9fd2e69e169dabda7b58d874585b5dadadb8489,6,
CVE-2018-19217,Low,ncurses-libs,6.1,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.13,redhat 8.6,3.0,4.7,AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2018-19217,2018-10-28,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:5b06901750b066967291f92b00170c6ab988aab2d1cf063e7d14f1e6688da7a6,6,
CVE-2022-27943,Low,libgcc,8.5.0,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.10,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2022-27943,2022-03-23,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:0167cec98ff724958c6dbfe4f9fd2e69e169dabda7b58d874585b5dadadb8489,6,
CVE-2022-27943,Low,libgcc,8.5.0,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.13,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2022-27943,2022-03-23,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:5b06901750b066967291f92b00170c6ab988aab2d1cf063e7d14f1e6688da7a6,6,
CVE-2018-20657,Low,libgcc,8.5.0,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.10,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2018-20657,2018-12-18,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:0167cec98ff724958c6dbfe4f9fd2e69e169dabda7b58d874585b5dadadb8489,6,
CVE-2018-20657,Low,libgcc,8.5.0,os,,quay.io/sysdig/vuln-runtime-scanner:1.2.13,redhat 8.6,3.0,3.3,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,https://access.redhat.com/security/cve/CVE-2018-20657,2018-12-18,,,true,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-runtime-scanner,sha256:5b06901750b066967291f92b00170c6ab988aab2d1cf063e7d14f1e6688da7a6,6,
CVE-2022-3715,Medium,bash,4.4.20,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,5.5,AV:L/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:H,https://access.redhat.com/security/cve/CVE-2022-3715,2022-10-27,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2022-3715,Medium,bash,4.4.20,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,5.5,AV:L/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:H,https://access.redhat.com/security/cve/CVE-2022-3715,2022-10-27,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2021-39537,Medium,ncurses-base,6.1,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2021-39537,Medium,ncurses-base,6.1,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2021-39537,Medium,ncurses-libs,6.1,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2021-39537,Medium,ncurses-libs,6.1,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,5.5,AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,https://access.redhat.com/security/cve/CVE-2021-39537,2020-08-04,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2019-12904,Medium,libgcrypt,1.8.5,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.0,5.9,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,https://access.redhat.com/security/cve/CVE-2019-12904,2019-05-27,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2019-12904,Medium,libgcrypt,1.8.5,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.0,5.9,AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,https://access.redhat.com/security/cve/CVE-2019-12904,2019-05-27,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2016-3709,Medium,libxml2,2.9.7,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,6.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,https://access.redhat.com/security/cve/CVE-2016-3709,2018-01-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2016-3709,Medium,libxml2,2.9.7,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,6.1,AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,https://access.redhat.com/security/cve/CVE-2016-3709,2018-01-12,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2021-35937,Medium,rpm,4.14.3,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2021-35937,Medium,rpm,4.14.3,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2021-35937,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2021-35937,Medium,rpm-libs,4.14.3,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.1,6.3,AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35937,2021-06-29,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2018-20839,Medium,systemd-libs,239,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.0,6.4,AV:P/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2018-20839,2018-04-30,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
CVE-2018-20839,Medium,systemd-libs,239,os,,quay.io/sysdig/kspm-analyzer:1.9.0,redhat 8.6,3.0,6.4,AV:P/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2018-20839,2018-04-30,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0a3f54f46e9cee4bd4bb4a49f1b1833ef84544891d88e78c76222e84d24164a9,6,
CVE-2021-35938,Medium,rpm,4.14.3,os,,quay.io/sysdig/kspm-analyzer:1.8.0,redhat 8.6,3.1,6.5,AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,https://access.redhat.com/security/cve/CVE-2021-35938,2021-06-29,,,false,containerd-lab,sysdig-agent,daemonset,sysdig-agent-node-analyzer,sysdig-kspm-analyzer,sha256:0663156a35cbb6ea35bd2172f07eea91a715bf46fe7eb9b4106d74eb4b0f9940,6,
